job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
500694787,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),429,14.1,,,,,False,N
500694812,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),456,15.0,,,,,False,N
500694821,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),456,15.0,,,,,False,N
500694947,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),927,30.5,,,,,False,N
500694956,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),2674,87.8,,,,,False,N
500694965,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),2192,72.0,,,,,False,N
500694974,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),264,8.7,,,,,False,N
500695125,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),785,25.8,,,,,False,N
500695134,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),789,25.9,,,,,False,N
500695143,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1443,47.4,,,,,False,N
500695189,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1272,41.8,,,,,False,N
500695401,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),2582,84.8,,,,,False,N
500695429,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,1,Small (1-3 fl),333,10.9,,,,,False,N
500695447,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),2582,84.8,,,,,False,N
500695474,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),946,31.1,,,,,False,N
500695483,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),831,27.3,,,,,False,N
500695492,BIS,2004,STATEN ISLAND,OTHERS,1,Small (1-3 fl),652,21.4,,,,,False,N
500695517,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),369,12.1,,,,,False,N
500695606,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1134,37.3,,,,,False,N
500695768,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1293,42.5,,,,,False,N
500695777,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1204,39.6,,,,,False,N
500695786,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1140,37.5,,,,,False,N
500695839,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),305,10.0,,,,,False,N
500695919,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),288,9.5,,,,,False,N
500695928,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),288,9.5,,,,,False,N
500695991,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),702,23.1,,,,,False,N
500696017,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),553,18.2,,,,,False,N
500696035,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),553,18.2,,,,,False,N
500696231,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,1,Small (1-3 fl),1112,36.5,,,,,False,Y
500696302,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),762,25.0,,,,,False,N
500696311,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),905,29.7,,,,,False,N
500696320,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),905,29.7,,,,,False,N
500696339,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),665,21.8,,,,,False,N
500696348,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),778,25.6,,,,,False,N
500696357,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),887,29.1,,,,,False,N
500696366,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),695,22.8,,,,,False,N
500696464,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),637,20.9,,,,,False,N
500696473,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),877,28.8,,,,,False,N
500696534,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),806,26.5,,,,,False,N
500696543,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),806,26.5,,,,,False,N
500696552,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),805,26.4,,,,,False,N
500696669,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),530,17.4,,,,,False,N
500696776,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),607,19.9,,,,,False,N
500696785,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),481,15.8,,,,,False,N
500696794,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),440,14.5,,,,,False,N
500696847,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),273,9.0,,,,,False,N
500696972,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),804,26.4,,,,,False,N
500697105,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),587,19.3,,,,,False,Y
500697114,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),587,19.3,,,,,False,Y
500697123,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1103,36.2,,,,,False,Y
500697132,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1110,36.5,,,,,False,Y
500697187,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),657,21.6,,,,,False,Y
500697258,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1194,39.2,,,,,False,N
500697267,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),713,23.4,,,,,False,N
500697276,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1202,39.5,,,,,False,N
500697285,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1194,39.2,,,,,False,N
500697294,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),713,23.4,,,,,False,N
500697301,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),787,25.9,,,,,False,N
500697310,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),2566,84.3,,,,,False,N
500697329,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),3049,100.2,,,3049,100.2,True,N
500697338,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),3140,103.2,,,3140,103.2,True,N
500697347,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),2694,88.5,,,,,False,N
500697356,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1746,57.4,,,,,False,N
500697365,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1230,40.4,,,,,False,N
500697436,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),505,16.6,,,,,False,N
500697445,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),626,20.6,,,,,False,N
500697515,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),693,22.8,,,,,False,N
500697524,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),691,22.7,,,,,False,N
500697533,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),693,22.8,,,,,False,N
500697579,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),708,23.3,,,,,False,N
500697588,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),701,23.0,,,,,False,N
500697677,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),626,20.6,,,,,False,N
500697775,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),501,16.5,,,,,False,N
500697784,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),501,16.5,,,,,False,N
500697793,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),521,17.1,,,,,False,N
500697800,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),688,22.6,,,,,False,N
500697819,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),479,15.7,,,,,False,N
500697828,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),951,31.2,,,,,False,N
500697837,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1498,49.2,,,,,False,N
500697846,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1077,35.4,,,,,False,N
500697855,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),831,27.3,,,,,False,N
500697864,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),831,27.3,,,,,False,N
500697873,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),831,27.3,,,,,False,N
500697926,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),294,9.7,,,,,False,N
500698006,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),869,28.5,,,,,False,N
500698015,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),945,31.0,,,,,False,N
500698060,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1509,49.6,,,,,False,N
500698079,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1523,50.0,,,,,False,N
500698104,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),990,32.5,,,,,False,N
500698177,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),597,19.6,,,,,False,N
500698186,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),597,19.6,,,,,False,N
500698195,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),597,19.6,,,,,False,N
500698202,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),290,9.5,,,,,False,N
500698275,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),631,20.7,,,,,False,Y
500698284,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),631,20.7,,,,,False,Y
500698293,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),493,16.2,,,,,False,Y
500698373,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),428,14.1,,,,,False,N
500698408,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),596,19.6,,,,,False,N
500698417,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),658,21.6,,,,,False,N
500698435,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),412,13.5,,,,,False,N
500698444,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),948,31.1,,,,,False,N
500698453,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),960,31.5,,,,,False,N
500698462,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1000,32.9,,,,,False,N
500698480,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),827,27.2,,,,,False,N
500698499,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),827,27.2,,,,,False,N
500698505,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),876,28.8,,,,,False,N
500698523,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),538,17.7,,,,,False,Y
500698532,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),638,21.0,,,,,False,Y
500698541,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),495,16.3,,,,,False,Y
500698550,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),474,15.6,,,,,False,Y
500698667,BIS,2004,STATEN ISLAND,OTHERS,1,Small (1-3 fl),3767,123.8,,,3752,123.3,True,N
500698676,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),393,12.9,,,,,False,N
500698685,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),393,12.9,,,,,False,N
500698694,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),392,12.9,,,,,False,N
500698765,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),317,10.4,,,,,False,N
500698774,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),394,12.9,,,,,False,N
500698863,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),294,9.7,,,,,False,N
500698872,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),294,9.7,,,,,False,N
500698881,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),244,8.0,,,,,False,N
500698890,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),252,8.3,,,,,False,N
500698907,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),712,23.4,,,,,False,N
500698916,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),714,23.5,,,,,False,N
500699023,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),2679,88.0,,,,,False,Y
500699032,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1470,48.3,,,,,False,Y
500699050,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),375,12.3,,,,,False,N
500699103,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1028,33.8,,,,,False,N
500699112,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1028,33.8,,,,,False,N
500699256,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),711,23.4,,,,,False,N
500699265,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),717,23.6,,,,,False,N
500699274,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),713,23.4,,,,,False,N
500699283,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),711,23.4,,,,,False,N
500699292,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),546,17.9,,,,,False,N
500699309,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),556,18.3,,,,,False,N
500699318,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),543,17.8,,,,,False,N
500699363,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),350,11.5,,,,,False,N
500699407,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),315,10.3,,,,,False,N
500699416,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),315,10.3,,,,,False,N
500699540,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),600,19.7,,,,,False,N
500699559,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),624,20.5,,,,,False,N
500699568,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),716,23.5,,,,,False,N
500699620,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),624,20.5,,,,,False,N
500699639,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),624,20.5,,,,,False,N
500699648,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),624,20.5,,,,,False,N
500699700,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,1,Small (1-3 fl),1932,63.5,,,,,False,Y
500699764,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1479,48.6,,,,,False,N
500699773,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),990,32.5,,,,,False,N
500699782,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1438,47.2,,,,,False,N
500699791,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),906,29.8,,,,,False,N
500699906,BIS,2004,STATEN ISLAND,OTHERS,2,Small (1-3 fl),370,12.2,,,,,False,N
500699924,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),629,20.7,,,,,False,N
500699933,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),623,20.5,,,,,False,N
500699942,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),623,20.5,,,,,False,N
500700057,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),905,29.7,,,,,False,N
500700066,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),905,29.7,,,,,False,N
500700075,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),905,29.7,,,,,False,N
500700093,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),905,29.7,,,,,False,N
500700100,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1478,48.6,,,,,False,N
500700119,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),905,29.7,,,,,False,N
500700128,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),190,6.2,,,,,False,N
500700146,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),582,19.1,,,,,False,N
500700155,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),402,13.2,,,,,False,N
500700280,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),743,24.4,,,,,False,N
500700299,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),729,23.9,,,,,False,N
500700306,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),729,23.9,,,,,False,N
500700315,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),741,24.3,,,,,False,N
500700342,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),1000,32.9,,,,,False,N
500700351,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1477,48.5,,,,,False,N
500700360,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1000,32.9,,,,,False,N
500700404,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),819,26.9,,,,,False,N
500700413,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),819,26.9,,,,,False,N
500700510,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),449,14.8,,,,,False,N
500700734,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),449,14.8,,,,,False,N
500700823,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),300,9.9,,,,,False,Y
500700832,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),300,9.9,,,,,False,Y
500700841,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),300,9.9,,,,,False,Y
500700896,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),300,9.9,,,,,False,Y
500700903,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1127,37.0,,,,,False,Y
500700912,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1126,37.0,,,,,False,Y
500700976,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),538,17.7,,,,,False,N
500700985,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),480,15.8,,,,,False,N
500701001,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),777,25.5,,,,,False,N
500701010,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),769,25.3,,,,,False,N
500701029,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),764,25.1,,,,,False,N
500701038,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),771,25.3,,,,,False,N
500701047,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),806,26.5,,,,,False,N
500701056,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),769,25.3,,,,,False,N
500701065,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),648,21.3,,,,,False,N
500701074,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),648,21.3,,,,,False,N
500701083,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),985,32.4,,,,,False,N
500701118,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),928,30.5,,,,,False,Y
500701145,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),777,25.5,,,,,False,N
500701154,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),809,26.6,,,,,False,N
500701163,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),794,26.1,,,,,False,N
500701172,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),787,25.9,,,,,False,N
500701181,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),795,26.1,,,,,False,N
500701190,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),776,25.5,,,,,False,N
500701252,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1512,49.7,,,,,False,N
500701261,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),552,18.1,,,,,False,N
500701270,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),847,27.8,,,,,False,N
500701289,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),679,22.3,,,,,False,N
500701298,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),679,22.3,,,,,False,N
500701305,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),679,22.3,,,,,False,N
500701323,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),437,14.4,,,,,False,N
500701332,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),427,14.0,,,,,False,N
500701341,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),427,14.0,,,,,False,N
500701350,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),427,14.0,,,,,False,N
500701369,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),427,14.0,,,,,False,N
500701378,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),427,14.0,,,,,False,N
500701387,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),692,22.7,,,,,False,N
500701396,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),691,22.7,,,,,False,N
500701591,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),603,19.8,,,,,False,N
500701608,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),946,31.1,,,,,False,N
500701644,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),478,15.7,,,,,False,N
500701680,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),774,25.4,,,,,False,N
500701706,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),820,26.9,,,,,False,N
500701715,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),812,26.7,,,,,False,N
500701724,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),738,24.2,,,,,False,N
500701733,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),743,24.4,,,,,False,N
500701742,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),752,24.7,,,,,False,N
500701751,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),743,24.4,,,,,False,N
500701797,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),611,20.1,,,,,False,N
500701804,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),611,20.1,,,,,False,N
500701859,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),378,12.4,,,,,False,N
500701868,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),374,12.3,,,,,False,N
500701877,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),378,12.4,,,,,False,N
500702055,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),622,20.4,,,,,False,N
500702126,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),680,22.3,,,,,False,N
500702199,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),981,32.2,,,,,False,N
500702224,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),406,13.3,,,,,False,N
500702233,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),405,13.3,,,,,False,N
500702304,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1012,33.2,,,,,False,N
500702313,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1012,33.2,,,,,False,N
500702368,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,3,Small (1-3 fl),1365,44.8,,,,,False,N
500702386,BIS,2004,STATEN ISLAND,1-2-3 FAMILY,2,Small (1-3 fl),951,31.2,,,,,False,N
